ID,Kind,Text,ReferenceText,Locations
890000000006972,dormant-vs-active,"R.I.S. field note — Legion supply

Top shelf. Barrett anti-materiel rifles, PSG-1 precision guns, AA-12 shotguns. If you see this kit in the field, assume the Major wants someone dead — permanently.

— Recon Intelligence Services",knows one end of a toolkit from the other,jazz:.tmp/wip-stash/items.lua:2939
890000000010016,dormant-id-collision,"<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Morphine — suppresses Pain penalties
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Does not stop bleeding or heal trauma
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> No Medical skill required
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Self or ally",,jazz:.tmp/ame_spec_commit/jazz_items.lua:56485
890000000010016,dormant-id-collision,"<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Morphine — suppresses Pain penalties
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Stabilizes and rallies downed characters (like a medkit)
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Does not stop bleeding, restore HP, or heal trauma
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> No Medical skill required
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Self or ally",,jazz:.tmp/wip-stash/items.lua:56586
890000000010016,dormant-vs-active,"<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Morphine — suppresses Pain penalties
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Does not stop bleeding or heal trauma
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> No Medical skill required
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Self or ally","<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Morphine — suppresses Pain penalties
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Stabilizes and rallies downed characters (like a medkit)
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Does not stop bleeding, restore HP, or heal trauma
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> No Medical skill required
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Self or ally",jazz:.tmp/ame_spec_commit/jazz_items.lua:56485
890000000010024,dormant-vs-active,"<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Restores HP and stabilizes downed characters
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Bandage action removes one worst bleeding stack
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> One use = one item from the stack
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Used automatically while in inventory","<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Restores HP and stabilizes downed characters
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Removes all bleeding
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> One use = one item from the stack
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Used automatically while in inventory",jazz:.tmp/ame_spec_commit/jazz_items.lua:56526 | jazz:.tmp/wip-stash/items.lua:56627
890000000010027,dormant-vs-active,"<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Restores HP and stabilizes downed characters
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Bandage restores 25% more HP
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Removes up to two worst bleeding stacks
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> One use = one item from the stack","<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Restores HP and stabilizes downed characters
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Bandage healing bonus: 50%.
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Removes all bleeding
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> One use = one item from the stack",jazz:.tmp/ame_spec_commit/jazz_items.lua:56554 | jazz:.tmp/wip-stash/items.lua:56655
890000000010028,dormant-id-collision,Inject morphine to suppress Pain or rally a downed ally (no HP heal). Does not stop bleeding.,,jazz:.tmp/wip-stash/items.lua:62188
890000000010028,dormant-id-collision,Inject morphine to suppress Pain penalties on self or ally. Does not stop bleeding.,,jazz:.tmp/ame_spec_commit/jazz_items.lua:62087
890000000010028,dormant-vs-active,Inject morphine to suppress Pain penalties on self or ally. Does not stop bleeding.,Inject morphine to suppress Pain or rally a downed ally (no HP heal). Does not stop bleeding.,jazz:.tmp/ame_spec_commit/jazz_items.lua:62087
890000000010030,dormant-vs-active,MORPHINE,"<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Restores lost HP and stabilizes dying characters
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Can be used for Bandage
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Bandage healing bonus: 60%
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> One use = one item from the stack
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> Used automatically from inventory",jazz:.tmp/ame_spec_commit/jazz_items.lua:62131 | jazz:.tmp/wip-stash/items.lua:62236
890000000010121,dormant-vs-active,Sight and accuracy penalties. Pain when aiming or firing.,Sight and accuracy penalties. +2 Pain when aiming or firing.,jazz:.tmp/ame_spec_commit/jazz_items.lua:62973 | jazz:.tmp/wip-stash/items.lua:63078
890000000010123,dormant-vs-active,Severe sight/accuracy loss. Nearly combat-ineffective. Pain rises each turn.,Severe sight/accuracy loss. Nearly combat-ineffective. +3 Pain when aiming or firing; +1 Pain/turn if unused.,jazz:.tmp/ame_spec_commit/jazz_items.lua:63020 | jazz:.tmp/wip-stash/items.lua:63125
890000000010213,dormant-vs-active,"Treat an ally with an IFAK, Medkit, or surgical kit. Restores HP (Medical skill) and clears bleeding stacks. Does not use stack bandages.","Treat an ally with an IFAK, Medkit, or resuscitation kit. Restores HP based on Medical and stops bleeding. IFAK and Medkit remove all bleeding. Field bandages use a separate action.",jazz:.tmp/ame_spec_commit/jazz_items.lua:61902 | jazz:.tmp/wip-stash/items.lua:62003
944051778480,dormant-vs-active,"<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> В центре взрыва вызывает эффект «Горение»
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> В радиусе взрыва вызывает эффект ""Подавление""","<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> В центре взрыва накладывает «Горение» и «Вне укрытия»
<image UI/Conversation/T_Dialogue_IconBackgroundCircle.tga 400 130 128 120> В радиусе взрыва накладывает «Вне укрытия»",jazz:.tmp/ame_spec_commit/jazz_items.lua:8630 | jazz:.tmp/wip-stash/items.lua:8723
966163673727,dormant-vs-active,"Can decide to use a more vicious attack than the one selected.

Additional <em>conversation options</em>.","Can decide to use a more vicious attack than the one selected.
Additional <em>conversation options</em>.",jazz:.tmp/ame_spec_commit/jazz_items.lua:70229 | jazz:.tmp/wip-stash/items.lua:70334
