ID,SourceText,Russian,English,Notes,Reasons,Packages,AllIDs,Locations
514802376195,Готье,Готье,Gautier,manual-reviewed-human,google-draft,jazz-units,514802376195,jazz-units:Code/Mercenary.lua:69
516488153182,"Нет, для меня это слишком сложно. Похоже, этого вообще нельзя сделать.","Нет, для меня это слишком сложно. Похоже, этого вообще нельзя сделать.","No, it's too difficult for me. It looks like this can't be done at all.",manual-reviewed-human,google-draft,jazz-units,516488153182,jazz-units:items.lua:116216
517772094687,Ладно... я так думаю.,Ладно... я так думаю.,All right... I guess.,manual-reviewed-human,google-draft,jazz-units,517772094687,jazz-units:items.lua:115624 | jazz-units:UnitData/Jazz_Buzz.lua:162
521607646039,Элитный Тяжелый Штурмовик,Элитный тяжёлый штурмовик,Elite Heavy Assault Trooper,manual-reviewed-human,google-draft,jazz-units,521607646039,jazz-units:items.lua:90639 | jazz-units:UnitData/AdonisAssault_Elite.lua:20
522049693201,Это слишком трудно - даже для меня.,Это слишком трудно - даже для меня.,It's too difficult - even for me.,manual-reviewed-human,google-draft,jazz-units,522049693201,jazz-units:items.lua:115131
523409377317,"Я в принципе не имею ничего против женщин, особенно - матерей, если не считать того, что они, подчас, рожают мужчин","Я в принципе ничего не имею против женщин, особенно матерей, если не считать того, что они порой рожают мужчин.",I have nothing against women—especially mothers—except that they sometimes give birth to men.,manual-reviewed-human,google-draft,jazz-units,523409377317,jazz-units:items.lua:115934
530027855207,Со мной все в порядке. Только злить меня не надо!,Со мной все в порядке. Только злить меня не надо!,I'm fine. Just don't make me angry!,manual-reviewed-human,google-draft,jazz-units,530027855207 | 824514235621 | 900864449153,jazz-units:items.lua:115710 | jazz-units:items.lua:115720 | jazz-units:items.lua:115737
530213193898,Армейский взвод,Армейский взвод,Army platoon,manual-reviewed-human,google-draft,jazz-units,530213193898 | 879717894619,jazz-units:items.lua:103247 | jazz-units:items.lua:103142
538817396599,"Жирафьи выблядки. Лезут со всех щелей, как тараканы, мля.","Жирафьи выблядки. Лезут со всех щелей, как тараканы, мля.","Giraffe-spawned bastards. Crawling out of every crack like cockroaches, for fuck's sake.",manual-reviewed-human,google-draft,jazz-units,538817396599,jazz-units:items.lua:131720
543496909776,"Честно говоря, мне это все не очень нравится, но в команде - доктор  Хьюстон, Паук. Она - то, что надо! Так что я согласна.","Честно говоря, мне всё это не очень нравится, но в команде доктор Хьюстон — Паук. Она — то, что надо! Так что я согласна.","Honestly, I'm not thrilled about this, but Dr. Houston—Spider—is on the team. She's the real deal. So I'm in.",manual-reviewed-human,google-draft,jazz-units,543496909776,jazz-units:items.lua:134679 | jazz-units:UnitData/Raven.lua:92
544193872670,Блэк,Блэк,Black,manual-reviewed-human,google-draft,jazz-units,544193872670 | 910000000007 | 910000001034 | 910000001086,jazz-units:Code/Mercenary.lua:97 | jazz-units:Code/Legion.lua:9 | jazz-units:Code/Legion.lua:144 | jazz-units:Code/Legion.lua:196
550719634985,"Винтовку заело - не пойму, с чего!","Винтовку заело - не пойму, с чего!",The rifle jammed. No idea why!,manual-reviewed-human,google-draft,jazz-units,550719634985,jazz-units:items.lua:115453
552549279859,"Погнали, пацаны!","Погнали, пацаны!","Let's roll, boys!",manual-reviewed-human,google-draft,jazz-units,552549279859,jazz-units:items.lua:131471
552827378950,Закрыто!,Закрыто!,Locked!,manual-reviewed-human,google-draft,jazz-units,552827378950 | 872315773096,jazz-units:items.lua:115209 | jazz-units:items.lua:116293
555123787114,Животные... В этих джунглях даже звери хотят нас убить,Животные... В этих джунглях даже звери хотят нас убить.,"Beasts... In this jungle, even the animals want us dead.",manual-reviewed-human,google-draft,jazz-units,555123787114,jazz-units:items.lua:114866
556968077117,Кровь. Хорошо хоть прививку от столбняка сделала!,Кровь. Хорошо хоть прививку от столбняка сделала!,Blood. Good thing I got my tetanus shot!,manual-reviewed-human,google-draft,jazz-units,556968077117,jazz-units:items.lua:116550
567246704413,ПИЛОТ,ПИЛОТ,PILOT,manual-reviewed-human,google-draft,jazz-units,567246704413,jazz-units:items.lua:114822 | jazz-units:UnitData/Merc_BarrySeal.lua:25
567757791660,"Не думаю, что мы нашли их всех.","Не думаю, что мы нашли их всех.",I don't think we found them all.,manual-reviewed-human,google-draft,jazz-units,567757791660,jazz-units:items.lua:116244
569935050433,"Похоже, мой контракт почти закончен. Поговорим о продлении, или мне подумать о другой работе?","Похоже, мой контракт почти закончен. Поговорим о продлении, или мне подумать о другой работе?","Looks like my contract is almost over. Shall we talk about an extension, or should I think about another job?",manual-reviewed-human,google-draft,jazz-units,569935050433,jazz-units:items.lua:116157 | jazz-units:UnitData/Jazz_Spider.lua:143
570532255961,Меня прозвали Рысью не за красивые глаза.,Меня прозвали Рысью не за красивые глаза.,They didn't call me Lynx for my pretty eyes.,manual-reviewed-human,google-draft,jazz-units,570532255961,jazz-units:items.lua:115317
571545929877,Куда ты меня послал?,Куда ты меня послал?,Where the hell did you send me?,manual-reviewed-human,google-draft,jazz-units,571545929877,jazz-units:items.lua:131642
574365442620,"Ого, да от такой вони может и протащить! Никому не чиркать спичками!","Ого, да от такой вони может и протащить! Никому не чиркать спичками!","Whoa, fumes like that could get you high! Nobody strike a match!",manual-reviewed-human,google-draft,jazz-units,574365442620,jazz-units:items.lua:115429
577012002969,Слишком большая потеря крови! Сейчас будет шок!,Слишком большая потеря крови! Сейчас будет шок!,Too much blood loss—shock is next!,manual-reviewed-human,google-draft,jazz-units,577012002969,jazz-units:items.lua:116296
581619355853,"Кончил, мля. Гы-гы.","Кончил, мля. Гы-гы.","Finished him, fucker. Heh-heh.",manual-reviewed-human,google-draft,jazz-units,581619355853,jazz-units:items.lua:131618
