ID,Text,Translation,Old Text,Old Translation,Status,Gender,Critical Warnings,Non-critical Warnings,Platform Warnings,Location,Context,Section,Keyword,Actor,Voice Actor,Voice ID,Revision,Old Revision,Edit Distance
266757012718,AMD FidelityFX Super Resolution 2 is a cutting-edge temporal upscaling algorithm that produces high resolution frames from lower resolution inputs.,"AMD FidelityFX Super Resolution 2 - сверхсовременный алгоритм временного масштабирования, позволяющий генерировать кадры высокого разрешения из входных данных низкого разрешения.",,,OK,,,,,Trunk\CommonLua/Core/options.lua(00726),,,,,,,,,
825363827167,Intel Xe Super Sampling (XeSS) technology uses machine learning to deliver higher performance with exceptional image quality.,"Технология Intel Xe Super Sampling (XeSS) использует машинное обучение, чтобы обеспечить высокое быстродействие при исключительном качестве изображения.",,,OK,,,,,Trunk\CommonLua/Core/options.lua(00731),,,,,,,,,
692210423102,Off,Откл.,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00735),options:Anisotropy is turned off,,,,,,,,
709410953049,Low,Низк.,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00743),options:Lights are turned to Low,,,,,,,,
943866004028,Medium,Сред.,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00744),options:Lights are turned to Medium,,,,,,,,
364201072641,High,Выс.,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00745),options:Lights are turned to High,,,,,,,,
717573023955,Very Low,Мин.,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00749),options:Object detail is turned to Very Low,,,,,,,,
432248124587,Low,Низк.,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00772),options:Postprocessing is turned to Low,,,,,,,,
550662244805,Medium,Сред.,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00773),options:Postprocessing is turned to Medium,,,,,,,,
157332897114,High,Выс.,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00774),options:Postprocessing is turned to High,,,,,,,,
591239139006,Ultra,Ультра,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00775),options:Postprocessing is turned to Ultra,,,,,,,,
571191621995,Off,Откл.,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00779),options:Sharpness is turned Off,,,,,,,,
291279322471,Low,Низк.,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00780),options:Sharpness is turned to Low,,,,,,,,
548203462360,Medium,Сред.,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00781),options:Sharpness is turned to Medium,,,,,,,,
213880173168,High,Выс.,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00782),options:Sharpness is turned to High,,,,,,,,
412409389789,Display,Графика,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00786),,,,,,,,,
517337015408,DISPLAY,ГРАФИКА,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00786),,,,,,,,,
255390845026,Video,Видео,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00787),,,,,,,,,
325469437176,VIDEO,ВИДЕО,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00787),,,,,,,,,
278460229053,AUDIO,ЗВУК,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00788),,,,,,,,,
973319776875,Audio,Звук,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00788),,,,,,,,,
431903983139,CONTROLS,УПРАВЛЕНИЕ,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00789),,,,,,,,,
437489721989,Controls,Управление,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00789),,,,,,,,,
350787334289,Gameplay,Игра,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00790),,,,,,,,,
858632259775,GAMEPLAY,ИГРА,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00790),,,,,,,,,
852769320242,KEY BINDINGS,КЛАВИШИ,,,OK,,,,pc:key,Trunk\CommonLua/Core/options.lua(00791),,,,,,,,,
867036363190,Key Bindings,Клавиши,,,OK,,,,pc:key,Trunk\CommonLua/Core/options.lua(00791),,,,,,,,,
454731851212,Mod Options,Параметры модов,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00793),,,,,,,,,
655539268008,MOD OPTIONS,ПАРАМЕТРЫ МОДОВ,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00793),,,,,,,,,
173037664401,Change Profile,Изменить профиль,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00795),,,,,,,,,
584707216514,CHANGE PROFILE,ИЗМЕНИТЬ ПРОФИЛЬ,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00795),,,,,,,,,
283802894796,Credits,Авторы,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00798),,,,,,,,,
465539577876,CREDITS,АВТОРЫ,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00798),,,,,,,,,
868478948977,<arg1>:<arg2>:<arg3>,<arg1>:<arg2>:<arg3>,,,OK,,,,,Trunk\CommonLua/Core/types.lua(01583),Hours:Minutes:Seconds,,,,,,,,
946378336680,<arg1>:<arg2>,<arg1>:<arg2>,,,OK,,,,,Trunk\CommonLua/Core/types.lua(01585),Minutes:Seconds,,,,,,,,
528833407929,Camera,Камера,,,OK,,,,,Trunk\CommonLua/Data/BindingsMenuCategory.lua(00004),BindingsMenuCategory Default Camera Name,,,,,,,,
966864367707,Default,По умолчанию,,,OK,,,,,Trunk\CommonLua/Data/BindingsMenuCategory.lua(00010),BindingsMenuCategory Default Default Name,,,,,,,,
607013881337,Game difficulty,Game difficulty,,,OK,,,,,Trunk\CommonLua/Data/ClassDef-Default.lua(00079),ClassDef Default CommonGameSettings name,,,,,,,,
968127954818,Seed,Seed,,,OK,,,,,Trunk\CommonLua/Data/ClassDef-Default.lua(00085),ClassDef Default CommonGameSettings name,,,,,,,,
657915341595,Text used to generate seed. If empty a random (async) seed will be used.,Text used to generate seed. If empty a random (async) seed will be used.,,,OK,,,,,Trunk\CommonLua/Data/ClassDef-Default.lua(00086),ClassDef Default CommonGameSettings help,,,,,,,,
567633276594,Game Rules,Game Rules,,,OK,,,,,Trunk\CommonLua/Data/ClassDef-Default.lua(00093),ClassDef Default CommonGameSettings name,,,,,,,,
957452987296,Forced game rules,Forced game rules,,,OK,,,,,Trunk\CommonLua/Data/ClassDef-Default.lua(00098),ClassDef Default CommonGameSettings name,,,,,,,,
745042998514,"If a rule is set to true, it is force enabled, false means force disabled.","If a rule is set to true, it is force enabled, false means force disabled.",,,OK,,,,,Trunk\CommonLua/Data/ClassDef-Default.lua(00099),ClassDef Default CommonGameSettings help,,,,,,,,
489594678705,"<color GedName><opt(TargetText,'',' ')></color><VarName><color GedName><opt(ValueText,' = ','')><color 0 128 0><opt(u(Comment),' ','')>","<color GedName><opt(TargetText,'',' ')></color><VarName><color GedName><opt(ValueText,' = ','')><color 0 128 0><opt(u(Comment),' ','')>",,,OK,,,,,Trunk\CommonLua/Data/ClassDef-Internal.lua(00610),PresetDef Build_Settings value,,,,,,,,
757555070861,"Use the Group property to define the ActorFXClass parent - all FX from the parent are inherited.

Entries in the Default group are considered top level and have no parents.","Use the Group property to define the ActorFXClass parent - all FX from the parent are inherited.

Entries in the Default group are considered top level and have no parents.",,,OK,,,,,Trunk\CommonLua/Data/ClassDef-PresetDefs.lua(00033),PresetDef ActorFXClassDef help,,,,,,,,
145449857928,Camera,Camera,,,OK,,,,,Trunk\CommonLua/Data/ClassDef-PresetDefs.lua(00859),PresetDef Camera default,,,,,,,,
820790154429,<em>NEW!</em> ,<em>NEW!</em>,,,OK,,,"Trailing whitespace differs - original \s, translated ",,Trunk\CommonLua/Data/ClassDef-PresetDefs.lua(01452),PresetDef DisplayPreset value,,,,,,,,
202962508484,"droid, 12","droid, 12",,,OK,,,,,Trunk\CommonLua/Data/ClassDef-PresetDefs.lua(03081),PresetDef TextStyle default,,,,,,,,
959743421223,Buy me a coffee,Buy Me a Coffee,,,OK,,,,,Trunk\CommonLua/Data/ModLinkDef.lua(00007),ModLinkDef BuyMeACoffee display_name,,,,,,,,
906349240178,Go fund me,GoFundMe,,,OK,,,,,Trunk\CommonLua/Data/ModLinkDef.lua(00017),ModLinkDef GoFundMe display_name,,,,,,,,
600813442235,Patreon,Patreon,,,OK,,,,,Trunk\CommonLua/Data/ModLinkDef.lua(00027),ModLinkDef Patreon display_name,,,,,,,,
438718754503,PayPal,PayPal,,,OK,,,,,Trunk\CommonLua/Data/ModLinkDef.lua(00037),ModLinkDef PayPal display_name,,,,,,,,
726133463128,Bitbucket,Bitbucket,,,OK,,,,,Trunk\CommonLua/Data/ModLinkDef.lua(00048),ModLinkDef Bitbucket display_name,,,,,,,,
201108242532,Github,Github,,,OK,,,,,Trunk\CommonLua/Data/ModLinkDef.lua(00059),ModLinkDef Github display_name,,,,,,,,
227853310028,Gitlab,Gitlab,,,OK,,,,,Trunk\CommonLua/Data/ModLinkDef.lua(00070),ModLinkDef Gitlab display_name,,,,,,,,
246193250881,Discord,Discord,,,OK,,,,,Trunk\CommonLua/Data/ModLinkDef.lua(00081),ModLinkDef Discord display_name,,,,,,,,
204821323993,Facebook,Facebook,,,OK,,,,,Trunk\CommonLua/Data/ModLinkDef.lua(00091),ModLinkDef Facebook display_name,,,,,,,,
288121601820,Instagram,Instagram,,,OK,,,,,Trunk\CommonLua/Data/ModLinkDef.lua(00101),ModLinkDef Instagram display_name,,,,,,,,
584767138531,Steam,Steam,,,OK,,,,,Trunk\CommonLua/Data/ModLinkDef.lua(00111),ModLinkDef Steam display_name,,,,,,,,
700359671296,TikTok,TikTok,Tik Tok,TikTok,OK,,,,,Trunk\CommonLua/Data/ModLinkDef.lua(00121),ModLinkDef TikTok display_name,,,,,,,,
721067395835,X/Twitter,X/Twitter,,,OK,,,,,Trunk\CommonLua/Data/ModLinkDef.lua(00132),ModLinkDef XTwitter display_name,,,,,,,,
127341618668,YouTube,YouTube,,,OK,,,,,Trunk\CommonLua/Data/ModLinkDef.lua(00142),ModLinkDef YouTube display_name,,,,,,,,
654184428138,None,Нет,,,OK,,,,,Trunk\CommonLua/Data/PhotoFilterPreset.lua(00005),PhotoFilterPreset None description,,,,,,,,
802694458575,None,Нет,,,OK,,,,,Trunk\CommonLua/Data/PhotoFilterPreset.lua(00006),PhotoFilterPreset None display_name,,,,,,,,
265999916898,Black and White 1,Черно-белый 1,,,OK,,,,,Trunk\CommonLua/Data/PhotoFilterPreset.lua(00014),PhotoFilterPreset BlackAndWhite1 description,,,,,,,,
271345617623,B&W 1,Ч/Б 1,,,OK,,,,,Trunk\CommonLua/Data/PhotoFilterPreset.lua(00015),PhotoFilterPreset BlackAndWhite1 display_name,,,,,,,,
239091692687,Black and White 2,Черно-белый 2,,,OK,,,,,Trunk\CommonLua/Data/PhotoFilterPreset.lua(00025),PhotoFilterPreset BlackAndWhite2 description,,,,,,,,
452465285255,B&W 2,Ч/Б 2,,,OK,,,,,Trunk\CommonLua/Data/PhotoFilterPreset.lua(00026),PhotoFilterPreset BlackAndWhite2 display_name,,,,,,,,
663553818984,Black and White 3,Черно-белый 3,,,OK,,,,,Trunk\CommonLua/Data/PhotoFilterPreset.lua(00036),PhotoFilterPreset BlackAndWhite3 description,,,,,,,,
288633521351,B&W 3,Ч/Б 3,,,OK,,,,,Trunk\CommonLua/Data/PhotoFilterPreset.lua(00037),PhotoFilterPreset BlackAndWhite3 display_name,,,,,,,,
203834785616,Bleach Bypass,Удержание серебра,,,OK,,,,,Trunk\CommonLua/Data/PhotoFilterPreset.lua(00047),PhotoFilterPreset BleachBypass description,,,,,,,,
965604869626,Bleach Bypass,Удержание серебра,,,OK,,,,,Trunk\CommonLua/Data/PhotoFilterPreset.lua(00048),PhotoFilterPreset BleachBypass display_name,,,,,,,,
575543380238,A vivid effect,Эффектный фотофильтр,,,OK,,,,,Trunk\CommonLua/Data/PhotoFilterPreset.lua(00058),PhotoFilterPreset OrtonEffect description,,,,,,,,
330875391821,Orton,Размытие,,,OK,,,,,Trunk\CommonLua/Data/PhotoFilterPreset.lua(00059),PhotoFilterPreset OrtonEffect display_name,,,,,,,,
550077700341,"droid, 15, bold","droid, 15, bold",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00008),TextStyle AnimMetadataEditorTimeline TextFont,,,,,,,,
677066324472,"SchemeBk, 19","SchemeBk, 19",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00019),TextStyle BugReportScreenshot TextFont,,,,,,,,
540377112511,"droid, 18, bold","droid, 18, bold",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00027),TextStyle Console TextFont,,,,,,,,
299680845876,"droid, 13, bold","droid, 13, bold",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00037),TextStyle ConsoleLog TextFont,,,,,,,,
676833502715,"droid, 18","droid, 18",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00045),TextStyle DevMenuBar TextFont,,,,,,,,
658220415596,"droid, 16, bold","droid, 16, bold",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00058),TextStyle EditorMapVariation TextFont,,,,,,,,
462336086331,"droid, 13","droid, 13",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00067),TextStyle EditorText TextFont,,,,,,,,
379507993149,"droid, 13, bold","droid, 13, bold",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00078),TextStyle EditorTextBold TextFont,,,,,,,,
906142381584,"droid, 13, bold","droid, 13, bold",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00088),TextStyle EditorTextBoldDarkMode TextFont,,,,,,,,
383557292126,"droid, 10","droid, 10",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00097),TextStyle EditorTextObject TextFont,,,,,,,,
694918354766,"droid, 16","droid, 16",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00105),TextStyle EditorToolbar TextFont,,,,,,,,
707495870796,"SchemeBk, 15","SchemeBk, 15",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00124),TextStyle GedButton TextFont,,,,,,,,
121437438175,"Inconsolata, 10, mono","Inconsolata, 10, mono",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00139),TextStyle GedConsole TextFont,,,,,,,,
188380725313,"Inconsolata, 10, mono","Inconsolata, 10, mono",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00152),TextStyle GedConsoleDarkMode TextFont,,,,,,,,
652883517412,"SchemeBk, 15","SchemeBk, 15",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00162),TextStyle GedDefault TextFont,,,,,,,,
790478701043,"SchemeBk, 15","SchemeBk, 15",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00173),TextStyle GedDefaultDarkMode TextFont,,,,,,,,
509845126220,"SchemeBk, 15","SchemeBk, 15",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00187),TextStyle GedDefaultDarkModeOutline TextFont,,,,,,,,
160098492013,"SchemeBk, 15","SchemeBk, 15",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00198),TextStyle GedDefaultWhite TextFont,,,,,,,,
682453582287,"SchemeBk, 15","SchemeBk, 15",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00218),TextStyle GedHighlight TextFont,,,,,,,,
853003495629,"SchemeBk, 13","SchemeBk, 13",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00229),TextStyle GedMultiLine TextFont,,,,,,,,
417624181884,"SchemeBk, 13","SchemeBk, 13",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00240),TextStyle GedMultiLineDarkMode TextFont,,,,,,,,
544822349038,"SchemeBk, 15","SchemeBk, 15",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00251),TextStyle GedName TextFont,,,,,,,,
770550214577,"SchemeBk, 12","SchemeBk, 12",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00259),TextStyle GedPropTexturePicker TextFont,,,,,,,,
279457643881,"droid, 13, bold","droid, 13, bold",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00268),TextStyle GedPropertyName TextFont,,,,,,,,
647029962282,"droid, 13, bold","droid, 13, bold",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00277),TextStyle GedPropertyNameDarkMode TextFont,,,,,,,,
